DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-02,72331,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-03,22989,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-04,576,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-05,529,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-06,1530,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-07,11808,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-08,32916,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-09,16985,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-10,6770,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-11,2753,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2020-12,7395,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-01,6028,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-02,2283,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-03,2835,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-04,2210,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-05,4069,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-06,19279,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-07,62528,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-08,76883,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-09,46326,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-10,35573,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-11,30931,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2021-12,31737,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-01,22462,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-02,29667,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-03,40441,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-04,60266,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-05,69977,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-06,153144,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-07,175030,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-08,176057,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-09,149374,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,SK,2022-10,112035,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-01,6844414,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-02,6188496,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-03,3631305,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-04,40898,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-05,27643,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-06,1467997,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-07,3337564,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-08,4819985,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-09,4693992,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-10,4277252,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-11,2992674,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2020-12,2453606,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-01,2560124,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-02,2705057,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-03,3591737,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-04,3028736,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-05,2852953,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-06,5697987,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-07,9074756,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-08,8863551,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-09,7751456,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-10,7657901,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-11,5395933,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,TR,2021-12,5183787,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-01,10019886,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-02,9373079,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-03,5239542,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-04,165947,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-05,184014,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-06,298227,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-07,1427100,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-08,3477630,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-09,3119339,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,UK,2020-10,2059985,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-01,1312480,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-02,1283111,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-03,512461,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-04,4760,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-05,9896,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-06,72966,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-07,328903,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-08,430235,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-09,298090,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-10,206539,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-11,95514,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2020-12,124804,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-01,101909,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-02,81853,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-03,115453,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-04,136928,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-05,207338,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-06,397218,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-07,848197,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-08,950314,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-09,832183,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-10,847079,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-11,600168,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2021-12,529016,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-01,496190,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-02,579451,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-03,792495,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-04,1005277,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-05,1172641,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-06,1353190,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-07,1570601,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-08,1513251,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-09,1432386,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,AT,2022-10,1329584,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-01,1139999,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-02,1192289,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-03,493075,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-04,6818,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-05,11162,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-06,63391,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-07,458812,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-08,415861,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-09,266132,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-10,239454,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-11,160397,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2020-12,264100,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-01,151974,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-02,91396,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-03,109316,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-04,153440,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-05,263385,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-06,514854,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-07,1091335,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-08,955092,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-09,905076,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-10,976684,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-11,789246,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2021-12,776624,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-01,525041,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-02,681069,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-03,861484,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-04,1202198,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-05,1277352,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BE,2022-06,1326563,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-01,341941,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-02,305058,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-03,147883,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-04,13449,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-05,39113,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-06,70625,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-07,190650,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-08,307869,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-09,238410,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-10,146671,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-11,71331,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2020-12,72694,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-01,112464,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-02,112464,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-03,69738,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-04,87781,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-05,113551,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-06,189797,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-07,392486,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-08,592295,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-09,428533,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-10,252216,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-11,172991,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2021-12,178435,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-01,197759,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-02,177091,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-03,231203,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-04,295968,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-05,347246,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-06,457222,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-07,620285,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-08,720394,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,BG,2022-09,571500,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-01,1995090,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-02,2026234,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-03,871623,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-04,12213,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-05,27726,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-06,144624,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-07,715155,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-08,762171,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-09,518153,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-10,405733,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-11,194899,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2020-12,371093,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-01,233333,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-02,179129,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-03,216768,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-04,304952,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-05,399240,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-06,592329,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-07,1469240,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-08,1414111,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-09,1274325,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-10,1523994,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-11,1009834,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2021-12,1073458,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2022-01,822229,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2022-02,1118455,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2022-03,1450775,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_BRD_DEP,TOTAL,TOT,CH,2022-04,1855611,
